hr,alt_name,ra_ysb,dec_ysb,vmag,bv_color,parallax_ysb,ra_simbad,dec_simbad,parallax_simbad,iau_name,star_size,distance,x_coordinate,y_coordinate,z_coordinate,rgb_color,origin,note,source,constellation_common_name,constellation_alt_name,asterism
HR7332,29Ome2Aql,289.9708,11.535,6.02,0.08,0.001,5.060950635305538,0.20132310239528595,11.6957,,5,85.50150910163565,28.61291350740421,-78.73683171004325,17.097384932767245,"(0, 2.220446049250313e-16, 1.0)",,,,Aquila,Aql,
HR7333,26    Aql,290.1371,-5.4158,5.01,0.92,0.03,5.063847837284473,-0.08000994154156299,22.688,,10,44.07616361071932,15.125463205776402,-41.249468525219285,-3.522769909679859,"(1.0, 0.9021286686689161, 0)",,,,Aquila,Aql,
HR7334,,290.54,-42.0161,6.34,1.14,,5.070874363351164,-0.7327585466776626,9.3603,,5,106.83418266508552,27.862644461361704,-74.36490839540008,-71.4638092231331,"(1.0, 0.581205765583964, 0)",,,,,,
HR7335,,289.7658,33.3889,6.6,-0.19,,5.057363531810191,0.5827446577183988,1.7514,,5,570.9717939933768,161.21910070940194,-448.6486137425206,314.2158692513497,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7336,27    Aql,290.1487,-0.8922,5.49,-0.04,0.008,5.064050016850901,0.015571122281987515,6.6587,,10,150.17946446002975,51.72419666024392,-140.9716675754527,2.338368309272944,"(0, 2.220446049250313e-16, 1.0)",,,,Aquila,Aql,
HR7337,Bet1Sgr,290.6596,-44.4589,4.01,-0.1,,5.072966674332336,-0.7599345359350298,8.3782,Arkab Prior,15,119.35737986679717,30.52550784189612,-80.95608793113053,-82.22219485363011,"(0, 2.220446049250313e-16, 1.0)",,,,Sagittarius,Sgr,
HR7338,,289.755,37.4453,6.22,-0.03,,5.057175066575025,0.6535445585900462,5.1796,,5,193.06510155224345,51.80822872819049,-144.25996610741424,117.38442423129773,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7339,,290.4046,-19.2342,6.26,-0.1,,5.068517127203794,-0.3275205100697735,4.4426,,5,225.0934137667132,74.30667437556608,-199.75511271773115,-72.41172562177249,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR734,,37.0183,-64.2997,6.37,-0.04,,0.6460907474893092,-1.1117787848657397,7.9139,,5,126.35994895058063,44.70165511107337,33.70747050174594,-113.28020639766649,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7340,44Rho1Sgr,290.4183,-17.8472,3.93,0.22,0.042,5.068753206033697,-0.28191956810931534,25.0011,,20,39.99824007743659,13.403288560673742,-36.0054110155638,-11.127508375727416,"(0, 2.220446049250313e-16, 1.0)",,,,Sagittarius,Sgr,
HR7341,,289.6571,49.5697,6.31,1.12,0.003,5.055482305701812,0.8651501978996871,7.2542,,5,137.85117587053017,30.074329989722315,-84.18968108847652,104.93130592334084,"(1.0, 0.6074612122904364, 0)",,,,,,
HR7342,46Ups Sgr,290.4317,-15.955,4.61,0.1,,5.068990478595716,-0.24513118933694863,2.0869,,15,479.1796444487038,162.27688867652986,-435.61014977644305,-116.28903846535253,"(0, 2.220446049250313e-16, 1.0)",,,,Sagittarius,Sgr,
HR7343,Bet2Sgr,290.805,-44.7997,4.29,0.34,0.03,5.075500182425024,-0.7539860906018683,24.31,Arkab Posterior,15,41.135335252982316,10.650648528320165,-28.031045223074003,-28.15919025830504,"(0, 0.3540462821816883, 1.0)",,,,Sagittarius,Sgr,
HR7344,45Rho2Sgr,290.4621,-18.3083,5.87,1.06,,5.069519375801475,-0.3087768575619166,10.6201,,10,94.16107192964284,31.36069853622268,-84.04759974264725,-28.614944203323148,"(1.0, 0.6894678503212986, 0)",,,,Sagittarius,Sgr,
HR7345,,289.9121,37.3306,6.31,0.68,0.038,5.059927576398264,0.6515408449349456,39.8305,,5,25.106388320508156,6.799210706457726,-18.769822072698343,15.224823402213408,"(1.0, 1.0, 0.7137294173322911)",,,,,,
HR7346,,290.1379,35.1861,6.31,-0.12,,5.063858728646549,0.6141108530757663,3.7125,,5,269.36026936026934,75.79089461431622,-206.68648207567284,155.21402362731607,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7347,,290.5862,-8.2011,6.31,-0.1,,5.071695177394532,-0.13611694917335532,3.6024,,5,277.592715967133,96.70564775257924,-257.46226436810997,-37.66850245508691,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7348,Alp Sgr,290.9717,-40.6161,3.97,-0.1,,5.078411782811086,-0.6873815854661629,17.94,Rukbat,20,55.74136008918617,15.419622232638295,-40.22915940098275,-35.36876034985344,"(0, 2.220446049250313e-16, 1.0)",,,,Sagittarius,Sgr,
HR7349,,290.5896,-0.2525,5.83,1.09,,5.0717484977072305,0.00440457298573585,9.4234,,10,106.11881062037057,37.31894263984312,-99.33921692291013,0.4674065352318491,"(1.0, 0.6478409890997925, 0)",,,,,,
HR735,,37.6367,-22.5456,6.1,1.61,,0.6568832897054213,-0.37445483459268164,4.9365,,5,202.57267294641954,149.3013977125106,115.12973001450135,-74.0940330427209,"(1.0, 0.16902553321724553, 0)",,,,,,
HR7350,,291.0892,-43.7231,6.17,1.6,,5.080469713383263,-0.7378891621473916,5.4555,,5,183.30125561360097,48.80052841733954,-126.53874613054032,-123.31181802009807,"(1.0, 0.18630240946715898, 0)",,,,,,
HR7351,,289.9021,54.3761,6.26,0.03,,5.05974111573291,0.9490401501566856,6.8667,,5,145.63036101766497,28.87500622140877,-79.75844566832869,118.37662949425996,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7352,60Tau Dra,288.8875,73.3556,4.45,1.25,0.015,5.042036973852297,1.2802953791287672,21.6734,,15,46.13950741461883,4.278099990147226,-12.504252361307659,44.20628550130287,"(1.0, 0.891131430270592, 0)",,,,Draco,Dra,
HR7353,,290.7692,-7.4003,6.32,1.45,,5.07486830267156,-0.11518096031162584,4.9559,,5,201.7796969268952,71.07568806294124,-187.41804794390157,-23.189824561358332,"(1.0, 0.46286954940561026, 0)",,,,,,
HR7354,,290.7017,9.9131,6.35,0.44,,5.073697657578675,0.17301711061469255,27.5333,,5,36.319656561327555,12.647264427447094,-33.467430883133794,6.252617477319195,"(0.03229809504226766, 1.0, 1.0)",,,,,,
HR7355,,291.1254,-27.8656,6.04,-0.13,,5.081102882365312,-0.45612536746485527,4.4686,,5,223.78373539811125,72.40953710175066,-187.40288579369886,-98.57067292879732,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7356,,290.0671,57.6453,5.91,1.58,,5.062621187722372,1.0060971686697782,4.3057,,10,232.25027289407066,42.64637677008363,-116.74609864035892,196.19333388270343,"(1.0, 0.2212682859800435, 0)",,,,,,
HR7357,,290.7842,14.9211,6.64,0.27,,5.075143298222435,0.2604203141102757,9.7064,,5,103.02480837385642,35.325737599643766,-93.07252068094999,26.527519627833342,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7358,3    Vul,290.7121,26.2625,5.18,-0.12,,5.073881978733387,0.4583654820240907,8.9071,,10,112.26998686441155,35.608011194301305,-94.17409713082637,49.677549445552714,"(0, 2.220446049250313e-16, 1.0)",,,,Vulpecula,Vul,
HR7359,,290.6392,33.5181,6.06,1.03,,5.072607013995482,0.585002290478949,8.6787,,5,115.22463041699795,33.86048115351314,-89.8986317565793,63.62718977828033,"(1.0, 0.7324028861411398, 0)",,,,,,
HR736,14    Tri,38.0258,36.1472,5.15,1.47,,0.6636737941763687,0.6308889220756043,7.5319,,10,132.76862411874825,84.45389690002223,66.04365973616385,78.31527218518548,"(1.0, 0.4239937722937963, 0)",,,,Triangulum,Tri,
HR7360,,291.2671,-29.3092,5.93,1.26,,5.083565423076846,-0.5007461717999504,10.7872,,10,92.70246217739543,29.49605949940115,-75.78303110153986,-44.50461958968147,"(1.0, 0.8678416108747024, 0)",,,,,,
HR7361,,289.9421,64.3908,6.52,-0.04,,5.060446869049362,1.1238316021389967,3.2462,,5,308.05249214466147,45.41372712711891,-125.16559284501668,277.7903988130544,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7362,47Chi1Sgr,291.3188,-24.5086,5.03,0.23,0.035,5.08447068060936,-0.41000284999953795,9.6475,,10,103.65379632029021,34.56065111160833,-88.558022937403,-41.31764102376007,"(0, 2.220446049250313e-16, 1.0)",,,,Sagittarius,Sgr,
HR7363,49Chi3Sgr,291.3737,-23.9622,5.43,1.43,,5.085428351699985,-0.38462774260149785,6.3782,,10,156.7840456555141,52.964825515391645,-135.3339553247195,-58.82758508048134,"(1.0, 0.5024066525898354, 0)",,,,Sagittarius,Sgr,
HR7364,,290.9454,20.2644,6.4,0.01,,5.077957629932559,0.35367979669118643,2.9011,,5,344.69683912998516,115.59547002303793,-301.9941415710114,119.38650121828562,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7365,,290.3558,57.7669,6.43,0.5,,5.067664575094631,1.0082209904939008,3.6851,,5,271.3630566334699,50.34621651067214,-135.69727298554125,229.54175457377647,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR7366,,291.2567,-4.8842,6.52,0.33,,5.083382666955034,-0.0543746664652438,8.0015,,5,124.97656689370743,45.242252115540715,-116.30196372247174,-6.792211005854052,"(0, 0.27952689705952405, 1.0)",,,,,,
HR7367,,291.34,-13.8969,5.69,1.43,,5.084841872511368,-0.21123514715384148,5.7438,,10,174.1007695254013,61.94726393274102,-158.5595228390601,-36.503317077134184,"(1.0, 0.5024066525898354, 0)",,,,,,
HR7368,,290.8917,33.2222,6.37,0.81,0.057,5.077018307578498,0.579832694689745,64.0703,,5,15.607855745954055,4.656101114983043,-12.198411822013304,8.551294195274227,"(1.0, 1.0, 0.1883829792832692)",,,,,,
HR7369,2    Sge,291.0921,16.9378,6.25,0.08,,5.080513253896563,0.2956190060753536,7.7001,,5,129.86844326697056,44.70795629885522,-115.91175950498466,37.83484119993901,"(0, 2.220446049250313e-16, 1.0)",,,,Sagitta,Sge,
HR737,,37.8754,2.2672,5.25,1.27,0.041,0.6610503927946721,0.03956980670124812,7.5015,,10,133.30667199893355,105.1429573459079,81.77907474611669,5.273542799380976,"(1.0, 0.8447662613908664, 0)",,,,,,
HR7370,,291.9504,-54.3253,5.69,1.4,,5.095497288363431,-0.9368007317117393,5.1371,,10,194.66235813980649,43.104181502409304,-106.95258972152148,-156.83305380377422,"(1.0, 0.5629909575408549, 0)",,,,,,
HR7371,58Pi  Dra,290.1671,65.7147,4.59,0.02,0.02,5.0643703647150105,1.146934947524463,14.2637,,15,70.10803648422218,9.940851956080214,-27.06647042124804,63.90400942817305,"(0, 2.220446049250313e-16, 1.0)",,,,Draco,Dra,
HR7372,2    Cyg,291.0317,29.6214,4.97,-0.1,,5.079459237290922,0.5169898345208231,3.6239,,15,275.9458042440465,86.08968217601216,-223.90238746780207,136.39052162428686,"(0, 2.220446049250313e-16, 1.0)",,,,Cygnus,Cyg,
HR7373,31    Aql,291.2425,11.9444,5.16,0.77,0.059,5.08314054466193,0.20846934221545282,67.0153,,10,14.921965580994192,5.289411146065028,-13.606970878764841,3.0882891756932316,"(1.0, 1.0, 0.34099267063921385)",,,,Aquila,Aql,
HR7374,,291.0933,28.0878,6.53,-0.08,,5.080547255502382,0.4902205733255933,4.245,,5,235.5712603062426,74.7967548587259,-193.90162902773562,110.91177757689026,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7375,50    Sgr,291.58,-21.7767,5.59,1.22,,5.089027922095093,-0.35296330277001325,7.9105,,10,126.41425952847483,43.62850718595038,-110.3065128386985,-43.69887410705349,"(1.0, 0.9623191563126635, 0)",,,,Sagittarius,Sgr,
HR7376,,291.0254,36.4519,6.36,0.5,,5.079348406790771,0.6362090552128175,9.629,,5,103.85294423096894,29.97042892540677,-77.97300786509437,61.70427424366824,"(0.38888888888888884, 1.0, 1.0)",,,,,,
HR7377,30Del Aql,291.3746,3.1147,3.36,0.32,0.072,5.085445936876914,0.05436315726380904,64.41,,20,15.52553951249806,5.650138100241768,-14.436296367451721,0.8436016793695567,"(0, 0.20365093126897071, 1.0)",,,,Aquila,Aql,
HR7378,,291.5463,-15.0531,5.72,0.02,,5.088437811567804,-0.26086997455261457,3.5783,,10,279.46231450688873,99.15959525658192,-251.13968475419563,-72.07925249099968,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7379,,291.6025,-14.5511,6.7,0.05,,5.089421919140983,-0.2347255765903184,8.2414,,5,121.33860751814011,43.44744007691945,-109.72230075567424,-28.22045963631905,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR738,,38.2188,34.5425,5.83,1.07,,0.6670517254053168,0.6028783277302138,12.1221,,10,82.49395731762648,53.38552200470078,42.03931205509046,46.77537040091414,"(1.0, 0.6754499765229883, 0)",,,,,,
HR7380,,291.7354,-29.7433,5.67,0.0,,5.091742329029282,-0.4931737223103517,14.1456,,10,70.69336047958376,23.05951119124116,-57.842100307357086,-33.46791884104896,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7381,,290.8492,50.2714,6.51,-0.08,,5.07627462190894,0.8773994907920151,3.7323,,5,267.931302414061,60.94897316606852,-160.0359431117976,206.06043384311883,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7382,,290.9854,43.3881,5.84,0.92,,5.078653632306363,0.7572664005442704,7.4235,,10,134.707348285849,35.05883307072119,-91.40090102433464,92.5355239778979,"(1.0, 0.9021286686689161, 0)",,,,,,
HR7383,,292.7954,-68.4339,5.96,1.64,,5.11024919980024,-1.1792505544540617,2.8415,,10,351.92679922576104,52.0346501482704,-123.81148197905165,-325.2930742075324,"(1.0, 0.1179993813517899, 0)",,,,,,
HR7384,,291.3433,20.2714,6.31,-0.02,,5.084899807913038,0.3538083788597617,7.9022,,5,126.54703753385134,43.2046549669175,-110.56725169596227,43.84510634250207,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7385,4    Vul,291.3692,19.7986,5.16,0.98,0.026,5.085351492003905,0.34554644331175305,12.7495,,10,78.43444840974156,26.890293623875362,-68.72474483180923,26.566600346391517,"(1.0, 0.8070476406656815, 0)",,,,Vulpecula,Vul,
HR7386,,291.3575,24.9128,6.19,0.51,0.027,5.085144618093633,0.43480995019926494,35.3331,,5,28.302073692939484,9.348061904679353,-23.905839715025124,11.92191014336156,"(0.44514925140664874, 1.0, 1.0)",,,,,,
HR7387,32Nu  Aql,291.6296,0.3386,4.66,0.6,-0.008,5.089895644205562,0.0059091752975050146,0.8752,,15,1142.5959780621572,421.1579184442156,-1062.1233405513128,6.75176063504021,"(0.9155706872616828, 1.0, 1.0)",,,,Aquila,Aql,
HR7388,,292.4692,-55.4414,6.13,0.98,,5.104550666278318,-0.9522210717458297,9.9485,,5,100.51766597979596,22.276787708966225,-53.86277540467678,-81.8922910236417,"(1.0, 0.8070476406656815, 0)",,,,,,
HR7389,,291.6004,13.0239,5.74,0.47,0.032,5.089389895809498,0.22730824494649352,17.5857,,10,56.86438413028768,20.39520662855251,-51.51093737238094,12.814720446198207,"(0.2148057702126096, 1.0, 1.0)",,,,,,
HR739,75    Cet,38.0392,-1.035,5.35,1.02,,0.6639103327196118,-0.016844286197199528,12.1717,,10,82.15779225580651,64.69736999256925,50.618555646491025,-1.383823925198803,"(1.0, 0.7470164233690257, 0)",,,,Cetus,Cet,
HR7390,5    Vul,291.555,20.0978,5.63,-0.01,,5.0885980612018615,0.3507716414536448,13.8631,,10,72.13393829662918,24.888062789796987,-63.00398010513007,24.786848845010585,"(0, 2.220446049250313e-16, 1.0)",,,,Vulpecula,Vul,
HR7391,,291.6196,19.8914,5.81,1.55,,5.0897209112864,0.34717208005553324,5.6535,,10,176.8815777836738,61.2823376967088,-154.62752843117346,60.18218255376781,"(1.0, 0.2747730696851488, 0)",,,,,,
HR7392,,292.3496,-43.4458,5.71,0.22,0.013,5.102458686574079,-0.7427214571939541,18.4305,,10,54.25788774043027,15.197958835463254,-36.965733936488306,-36.694344848020584,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7393,Mu  Tel,292.6437,-55.11,6.3,0.45,,5.107605105502591,-0.9580103046463833,27.6727,,5,36.13669790081922,8.001990835845316,-19.181811418106975,-29.561582984649196,"(0.09410940968289172, 1.0, 1.0)",,,,Telescopium,Tel,
HR7394,Lam UMi,259.2367,89.0378,6.38,1.57,,4.524505455353635,1.554001120673645,3.6636,,5,272.95556283437054,-0.8562240876719893,-4.5034567650829365,272.9170662302098,"(1.0, 0.23896067859054937, 0)",,,,Ursa Minor,UMi,
HR7395,4    Cyg,291.5379,36.3178,5.15,-0.12,-0.007,5.08829849846014,0.6338668943393562,5.7765,,10,173.1152081710378,51.20807237516193,-129.74665712222503,102.53006188103907,"(0, 2.220446049250313e-16, 1.0)",,,,Cygnus,Cyg,
HR7396,,291.8912,14.2825,6.32,-0.06,,5.094463919950204,0.24927630311598933,2.8745,,5,347.88658897199514,125.69920222723854,-312.8241269015843,85.82455927219895,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7397,,292.0867,2.9303,5.85,0.01,,5.0978739083299835,0.05113872202421099,3.0577,,10,327.043202407038,122.81027153592052,-302.6473622924273,16.71728277443908,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7398,,292.4675,-26.9856,5.52,1.12,0.045,5.104519806729413,-0.43658354598070304,11.8055,,10,84.70628097073399,29.334845688973193,-70.93456641472348,-35.817707238909705,"(1.0, 0.6074612122904364, 0)",,,,,,
HR7399,,292.5612,-32.0922,6.6,0.39,,5.106171968988735,-0.5569101126252122,19.4615,,5,51.38350075790664,16.735962538515274,-40.28064177749643,-27.1595582813899,"(0, 0.7075706850392501, 1.0)",,,,,,
HR74,8Iot Cet,4.8571,-8.8239,3.56,1.22,0.013,0.08477023415387734,-0.12524623805033958,11.6996,,20,85.47300762419228,84.49897599836726,7.180205193355849,-10.677206607249492,"(1.0, 0.9623191563126635, 0)",,,,Cetus,Cet,
HR740,76Sig Cet,38.0217,-15.2447,4.75,0.45,0.035,0.663605367798545,-0.25752901420499974,37.46,,15,26.695141484249866,20.336292207925347,15.900909644663736,-6.799034532213584,"(0.09410940968289172, 1.0, 1.0)",,,,Cetus,Cet,
HR7400,35    Aql,292.2542,1.9503,5.8,0.08,,5.100796511276013,0.03404175900329019,16.5652,,10,60.36751744621253,22.848841573353283,-55.83857214941531,2.0546195971803267,"(0, 2.220446049250313e-16, 1.0)",,,,Aquila,Aql,
HR7401,,291.4446,58.0272,6.6,-0.15,,5.086672259785113,1.0127678104868203,3.1005,,5,322.52862441541686,62.43945835202511,-158.96031358112026,273.6012542262894,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7402,,292.3396,-7.0439,6.61,1.1,0.013,5.1022781884918835,-0.12140383202242246,1.73,,5,578.0346820809249,218.08575519692073,-530.7185936403126,-70.0033672978191,"(1.0, 0.634245401700503, 0)",,,,,,
HR7403,,291.9021,37.9411,6.34,-0.14,,5.0946449311681015,0.662198799704556,1.7801,,5,561.7661929105107,165.25757678180875,-411.05687381042844,345.4032937112372,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7404,,292.325,0.2461,6.25,1.32,,5.102035379237551,0.004294808512969335,5.9808,,5,167.20171214553235,63.51288107262671,-154.66742003009233,0.7180971291051733,"(1.0, 0.7325017486893659, 0)",,,,,,
HR7405,6Alp Vul,292.1762,24.665,4.44,1.5,0.014,5.099439734571541,0.4304838168131262,11.2238,Anser,15,89.09638446871826,30.561941279740036,-74.97811137984219,37.180859114917745,"(1.0, 0.3668831168831167, 0)",,,,Vulpecula,Vul,
HR7406,8    Vul,292.2375,24.7686,5.81,1.03,0.004,5.100512631814765,0.4322950803810004,7.0762,,10,141.31878691953307,48.56238990657449,-118.77417219063196,59.20633279810808,"(1.0, 0.7324028861411398, 0)",,,,Vulpecula,Vul,
HR7407,,292.3421,14.5958,5.56,1.05,,5.102335825790966,0.2547485926710762,10.8726,,10,91.97432076964112,33.83467581506413,-82.32425826689024,23.177724097346296,"(1.0, 0.7036310425336473, 0)",,,,,,
HR7408,7Iot1Cyg,291.8579,52.3206,5.75,0.0,,5.093885906470129,0.9131639138764784,8.788,,10,113.7915339098771,25.895841618678258,-64.55409291059874,90.05935634298541,"(0, 2.220446049250313e-16, 1.0)",,,,Cygnus,Cyg,
HR7409,7    Vul,292.3371,20.2797,6.33,-0.1,,5.10224446376824,0.35394824217775994,3.5826,,5,279.12689108468714,99.50754819690204,-242.1780021255398,96.74649587931381,"(0, 2.220446049250313e-16, 1.0)",,,,Vulpecula,Vul,
HR741,29    Ari,38.2254,15.0347,6.04,0.54,,0.6671624260720977,0.26240214731518174,34.1525,,5,29.280433350413585,22.214769016638037,17.497371682253885,7.59538010493818,"(0.6089174772578823, 1.0, 1.0)",,,,Aries,Ari,
HR7410,,292.725,-21.3122,6.13,0.12,,5.109018439250874,-0.36106957881193275,5.7062,,5,175.24797588587853,63.334985521338886,-151.2203468964773,-61.91073691709965,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7411,,293.2242,-53.1858,5.75,0.3,,5.117728893070009,-0.9217849067694579,9.6769,,10,103.33887918651634,24.629106472913687,-57.39686236414689,-82.32819235609682,"(0, 0.047670257374204605, 1.0)",,,,,,
HR7412,,292.5438,2.9042,6.09,1.82,,5.105854196810492,0.05068563980243805,1.688,,5,592.4170616113744,226.83576371660968,-546.445477631668,30.01418270177476,"(1.0, 0.0, 0)",,,,,,
HR7413,,291.6104,62.5572,6.38,1.39,,5.089561694302051,1.091828493649979,4.4968,,5,222.3803593666607,37.74527328858435,-95.28312124365068,197.35613844642128,"(1.0, 0.5835358611287762, 0)",,,,,,
HR7414,36    Aql,292.6658,-2.7889,5.03,1.75,0.029,5.107985021913217,-0.021137903742904647,6.17,,10,162.07455429497568,62.442816330430325,-149.52364590227356,-3.425661210725309,"(1.0, 0.0, 0)",,,,Aquila,Aql,
HR7415,,292.6379,3.4444,6.05,0.01,,5.107496755412012,0.06011621901668238,3.5456,,5,282.03971119133575,108.36314067737148,-259.8397527113182,16.94495034956674,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7416,,293.34,-45.2719,5.61,-0.04,,5.119750455864236,-0.7806547727116135,8.2532,,10,121.16512383075654,34.10470869601842,-79.0379597077993,-85.2693204084012,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7417,6Bet1Cyg,292.6804,27.9597,3.08,1.13,0.017,5.108235510316645,0.4879884752584492,7.51,Albireo,20,133.15579227696404,45.35053698006658,-108.51854940175214,62.430106905763765,"(1.0, 0.5942684168786297, 0)",,The source of the name Albireo is not entirely clear.,,Cygnus,Cyg,
HR7418,6Bet2Cyg,292.6888,27.9653,5.11,-0.1,0.017,5.108389365583732,0.4880861207025676,8.1896,,10,122.10608576731464,41.60035361405724,-99.50176491264732,57.25998201072422,"(0, 2.220446049250313e-16, 1.0)",,,,Cygnus,Cyg,
HR7419,,292.6954,36.2286,6.25,-0.04,0.005,5.108493523657167,0.6323070441310247,5.0073,,5,199.70842569848023,62.15604188622725,-148.6243668075756,118.02914615911695,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR742,,38.0617,-36.4275,6.3,1.02,,0.6642984219769527,-0.6208609652754213,7.2258,,5,138.3929807080185,88.62862123782571,69.39758753175938,-80.50813282832864,"(1.0, 0.7470164233690257, 0)",,,,,,
HR7420,10Iot2Cyg,292.4262,51.7297,3.79,0.14,0.005,5.1038051161684885,0.9028549460652818,26.6363,,20,37.54275180862207,8.870928916592018,-21.494272191992092,29.474753543619713,"(0, 2.220446049250313e-16, 1.0)",,,,Cygnus,Cyg,
HR7421,,292.8408,26.6172,5.87,0.93,,5.111023739986222,0.46455727869017843,16.294,,10,61.37228427642077,21.297610220180562,-50.565944011582616,27.496443086925947,"(1.0, 0.8858404242798206, 0)",,,,,,
HR7422,,293.5354,-40.0347,5.89,0.09,,5.123158445246515,-0.6975271259228567,6.5623,,10,152.38559651341757,46.637319994122706,-107.07774738397532,-97.88098090890522,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7423,,290.4175,79.6028,6.05,0.07,,5.068751032139095,1.3893315842533274,9.852,,5,101.50223304912708,6.390602652393117,-17.16726488545882,99.83560751581084,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7424,Iot Tel,293.8042,-48.0992,4.9,1.09,0.002,5.127849071219213,-0.8360266909949768,8.6546,,15,115.54549025951516,31.2651446599452,-70.87380340702285,-85.73304520036069,"(1.0, 0.6478409890997925, 0)",,,,Telescopium,Tel,
HR7425,,288.7825,83.4628,6.53,0.1,,5.040217817021275,1.456699742158722,5.9657,,5,167.62492247347336,6.144811679080657,-18.067620332787605,166.53503240812975,"(0, 2.220446049250313e-16, 1.0)",,,,,,
HR7426,8    Cyg,292.9429,34.4531,4.74,-0.14,,5.1128200043765135,0.6013177414978713,3.79,,15,263.85224274406335,84.81217215023388,-200.3588356229396,149.26901367682137,"(0, 2.220446049250313e-16, 1.0)",,,,Cygnus,Cyg,
HR7427,,292.8304,50.3067,5.53,1.25,,5.110857158589806,0.8780176399480434,7.1043,,10,140.7598215165463,34.8818936381366,-82.85706939406681,108.31106545969574,"(1.0, 0.891131430270592, 0)",,,,,,
